2025-03-09 16:48:28,617 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-03-09 16:48:28,618 INFO  ExportHelperExtension.cs: 1160 - 11 components to check
2025-03-09 16:48:28,618 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link0.step-1
2025-03-09 16:48:28,618 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link0.step-1
2025-03-09 16:48:28,618 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link0.step-1
2025-03-09 16:48:28,618 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link1.STEP-1
2025-03-09 16:48:28,618 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link1.STEP-1
2025-03-09 16:48:28,619 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link1.STEP-1
2025-03-09 16:48:28,619 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LInk2.STEP-1
2025-03-09 16:48:28,619 INFO  ExportHelperExtension.cs: 1136 - Found 25 in LInk2.STEP-1
2025-03-09 16:48:28,619 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LInk2.STEP-1
2025-03-09 16:48:28,619 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link3.STEP-1
2025-03-09 16:48:28,619 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link3.STEP-1
2025-03-09 16:48:28,620 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link3.STEP-1
2025-03-09 16:48:28,620 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link5.STEP-2
2025-03-09 16:48:28,620 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link5.STEP-2
2025-03-09 16:48:28,620 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link5.STEP-2
2025-03-09 16:48:28,620 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link7.STEP-2
2025-03-09 16:48:28,620 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link7.STEP-2
2025-03-09 16:48:28,621 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link7.STEP-2
2025-03-09 16:48:28,621 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robotiq_2F-140.STEP-1
2025-03-09 16:48:28,621 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Robotiq_2F-140.STEP-1
2025-03-09 16:48:28,621 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Robotiq_2F-140.STEP-1
2025-03-09 16:48:28,621 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link4.STEP-1
2025-03-09 16:48:28,621 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link4.STEP-1
2025-03-09 16:48:28,622 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link4.STEP-1
2025-03-09 16:48:28,622 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link6.STEP-3
2025-03-09 16:48:28,622 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link6.STEP-3
2025-03-09 16:48:28,622 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link6.STEP-3
2025-03-09 16:48:28,622 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LinkTool-2
2025-03-09 16:48:28,622 INFO  ExportHelperExtension.cs: 1136 - Found 33 in LinkTool-2
2025-03-09 16:48:28,622 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LinkTool-2
2025-03-09 16:48:28,623 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LinkTool-1
2025-03-09 16:48:28,623 INFO  ExportHelperExtension.cs: 1136 - Found 33 in LinkTool-1
2025-03-09 16:48:28,623 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LinkTool-1
2025-03-09 16:48:30,157 INFO  SwAddin.cs: 339 - Loading config tree
